TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
205822932010661,55942887010538,120044565010661,44,,316,1,7.7,55,55,35,,1,1,7,,,,2,,,0,,97.5362,7.705447,0.754378,7.628393,0.754378,0.448902,0.043948,0.444413,0.043948,6.62525,0.648624,0.631295,0.061805,6.558997,0.648624,0.624982,0.061805,6.09523,0.603221,,,,,,,,,,,241.032644,35.636204,14.04202,2.076085,207.243201,30.640501,49.044129,9.405743,325.712977,62.951948,158.296507,30.594647,,,2025-03-20 06:49:41,
205822935010661,55942765010538,120044565010661,44,,316,1,5.7,51,51,30,,1,1,4,,,,2,,,0,,97.5362,4.125392,0.388913,4.084138,0.388913,0.257451,0.024271,0.254876,0.024271,3.066273,0.289067,0.801669,0.075576,3.03561,0.289067,0.793652,0.075576,2.912959,0.277504,,,,,,,,,,,130.111212,19.791209,8.119775,1.235099,96.707521,14.710176,17.918084,5.321314,167.820505,32.183501,81.560765,15.641181,,,2025-03-20 06:49:41,
205822937010661,55942769010538,120044565010661,44,,316,1,5.8,52,52,30,,1,1,4,,,,2,,,0,,97.5362,4.349799,0.400571,4.306301,0.400571,0.266697,0.02456,0.26403,0.02456,3.279162,0.301976,0.80394,0.074034,3.24637,0.301976,0.795901,0.074034,3.115204,0.289897,,,,,,,,,,,136.620132,20.602515,8.376533,1.263193,102.993142,15.531516,19.043011,5.464979,176.265658,34.192114,85.66511,16.617368,,,2025-03-20 06:49:41,
205822938010661,,120044565010661,44,,371,1,4.71,41,41,55,,,,,,,,3,,,0,,97.5362,2.506109,0.338267,2.506109,0.338267,,,,,,,,,,,,,,,,,,,,,,,,,80.889358,11.44714,,,,,14.836181,3.671472,107.172678,17.951497,52.300267,8.760331,,,2025-03-20 06:49:41,
205822870010661,55942791010538,120044565010661,44,,316,1,7.5,40,40,35,,1,1,7,,,,2,,,0,,97.5362,5.1467,0.85386,5.095233,0.85386,0.400519,0.066448,0.396514,0.066448,4.286151,0.711091,0.46003,0.076321,4.24329,0.711091,0.455429,0.076321,3.943259,0.661315,,,,,,,,,,,172.248051,29.512088,13.404444,2.296648,143.447485,24.577549,42.101549,10.19573,243.861687,41.036384,118.51678,19.943683,,,2025-03-20 06:49:41,
205822871010661,55942793010538,120044565010661,44,,316,1,10.4,40,40,35,,1,1,9,,,,2,,,0,,97.5362,9.259192,1.840454,9.1666,1.840454,0.720556,0.143225,0.71335,0.143225,8.216205,1.633139,0.322431,0.06409,8.134043,1.633139,0.319206,0.06409,7.394585,1.486157,,,,,,,,,,,306.364011,52.873202,23.841426,4.114623,271.854139,46.917387,121.204268,19.598149,480.441481,72.496296,233.49456,35.2332,,,2025-03-20 06:49:41,
205822875010661,55942843010538,120044565010661,44,,261,1,12.6,48,48,15,,1,1,4,,,,2,,,0,,97.5362,17.823453,3.130075,17.645218,3.130075,1.132325,0.198854,1.121002,0.198854,16.378982,2.876403,0.312145,0.054818,16.215193,2.876403,0.309024,0.054818,15.560033,2.761347,14.811801,2.601182,14.663683,2.601182,14.071211,2.497135,70.884792,63.087465,,,425.200318,94.252694,27.013006,5.98788,390.740705,86.61415,182.981672,38.789359,702.434684,130.316417,337.168649,62.55188,353.353681,78.326697,2025-03-20 06:49:41,
205822877010661,55942853010538,120044565010661,44,,316,1,6.0,47,47,30,,1,1,4,,,,2,,,0,,97.5362,4.128536,0.460121,4.087251,0.460121,0.277525,0.03093,0.274749,0.03093,3.155708,0.3517,0.695303,0.077491,3.124151,0.3517,0.68835,0.077491,2.997923,0.337632,,,,,,,,,,,133.066031,21.047821,8.944843,1.414857,101.711005,16.088216,20.921928,6.10087,175.03578,32.495514,85.067389,15.79282,,,2025-03-20 06:49:41,
205822878010661,55942855010538,120044565010661,44,,316,1,5.8,44,44,25,,1,1,4,,,,2,,,0,,97.5362,3.608259,0.441557,3.572176,0.441557,0.257534,0.031515,0.254958,0.031515,2.679881,0.327947,0.670844,0.082094,2.653082,0.327947,0.664135,0.082094,2.545887,0.314829,,,,,,,,,,,118.041658,19.238126,8.425037,1.373091,87.670439,14.288303,18.486806,5.860667,155.76659,27.943362,75.702563,13.580474,,,2025-03-20 06:49:41,
205822917010661,55942817010538,120044565010661,44,,261,1,6.9,30,30,10,,1,1,1,,,,2,,,0,,97.5362,3.933803,0.735955,3.894465,0.735955,0.382405,0.071542,0.378581,0.071542,3.157078,0.590641,0.394321,0.073771,3.125507,0.590641,0.390378,0.073771,3.093936,0.584735,,,,,,,,,,,93.726491,21.724199,9.111143,2.111807,75.220291,17.434778,39.397701,13.578861,154.848391,26.699298,74.327228,12.815663,,,2025-03-20 06:49:41,
205822887010661,55942851010538,120044565010661,44,,371,1,5.6,40,40,40,,1,1,3,,,,2,,,0,,97.5362,3.434849,0.491621,3.400501,0.491621,0.22187,0.031756,0.219652,0.031756,2.57715,0.368861,0.635829,0.091005,2.551379,0.368861,0.629471,0.091005,2.474064,0.357795,,,,,,,,,,,108.012891,15.36015,6.976976,0.992172,81.041522,11.524642,21.287695,4.828224,144.660736,30.712437,70.594439,14.987669,,,2025-03-20 06:49:41,
205822888010661,,120044565010661,44,,544,1,5.46,52,52,29,,,1,3,,,,2,,,0,,97.5362,4.499524,0.67468,4.454529,0.67468,0.363407,0.054491,0.359773,0.054491,3.321051,0.497974,0.815066,0.122215,3.28784,0.497974,0.806916,0.122215,3.188209,0.483035,,,,,,,,,,,121.419495,17.89969,9.806528,1.445681,89.618434,13.21157,15.555052,4.309167,154.874238,39.714474,75.26888,19.301234,,,2025-03-20 06:49:41,
205822889010661,55942775010538,120044565010661,44,,261,1,10.5,52,52,30,,1,1,3,,,,2,,,0,,97.5362,13.027877,2.478116,12.897598,2.478116,0.769548,0.146381,0.761852,0.146381,11.864094,2.256745,0.394236,0.07499,11.745453,2.256745,0.390294,0.07499,11.38953,2.189043,9.892148,1.881649,9.793227,1.881649,9.496462,1.825199,42.279285,39.742528,,,320.114028,65.45571,18.90891,3.866423,291.518163,59.608535,124.224713,28.8069,509.794452,95.799814,244.701337,45.983911,243.064573,49.700928,2025-03-20 06:49:41,
205822890010661,55942777010538,120044565010661,44,,129,1,8.1,47,47,30,,1,1,3,,,,2,,,0,,97.5362,7.737929,1.433882,7.66055,1.433882,0.424586,0.078678,0.42034,0.078678,6.83317,1.266225,0.480174,0.088979,6.764838,1.266225,0.475372,0.088979,6.559843,1.228238,,,,,,,,,,,167.803144,29.053338,9.207484,1.594178,148.182713,25.656268,54.706595,14.189696,251.563077,51.328873,127.54248,26.023739,,,2025-03-20 06:49:41,
205822892010661,55942785010538,120044565010661,44,,261,1,7.1,43,43,25,,1,1,2,,,,2,,,0,,97.5362,5.3011,1.085484,5.248089,1.085484,0.372161,0.076206,0.368439,0.076206,4.42606,0.906305,0.502879,0.102972,4.381799,0.906305,0.49785,0.102972,4.293278,0.888179,,,,,,,,,,,133.711878,26.592804,9.387176,1.866935,111.640379,22.203194,48.232002,14.718453,208.536684,37.289116,100.097608,17.898776,,,2025-03-20 06:49:41,
205822895010661,55942801010538,120044565010661,44,,316,1,10.1,56,56,35,,1,1,9,,,,2,,,0,,97.5362,12.80055,1.412043,12.672545,1.412043,0.733581,0.080922,0.726245,0.080922,11.587712,1.278254,0.479257,0.052867,11.471835,1.278254,0.474464,0.052867,10.428941,1.163211,,,,,,,,,,,400.353402,59.052469,22.943673,3.384211,362.420361,53.457313,119.969395,16.056747,579.375266,102.889887,281.576379,50.004485,,,2025-03-20 06:49:41,
205822899010661,55942823010538,120044565010661,44,,43,1,9.5,53,53,35,,1,1,3,,,,2,,,0,,97.5362,11.454504,2.157224,11.339959,2.157224,0.759807,0.143094,0.752209,0.143094,10.273485,1.934803,0.421211,0.079327,10.17075,1.934803,0.416999,0.079327,9.862546,1.876759,7.400981,1.393825,7.326971,1.393825,7.104942,1.352011,23.573713,22.15929,,,208.730581,29.50457,13.845649,1.957116,187.209378,26.462496,36.639701,22.149217,274.874852,65.130348,130.565555,30.936915,134.86495,19.063485,2025-03-20 06:49:41,
205822900010661,55942825010538,120044565010661,44,,261,1,5.7,40,40,15,,1,1,1,,,,2,,,0,,97.5362,3.30152,0.712123,3.268504,0.712123,0.24749,0.053382,0.245015,0.053382,2.459104,0.530418,0.594925,0.128323,2.434513,0.530418,0.588976,0.128323,2.409922,0.525113,,,,,,,,,,,85.710124,16.39314,6.425041,1.22887,63.840346,12.210269,28.976319,10.128044,131.079583,21.395348,62.9182,10.269767,,,2025-03-20 06:49:41,
205822902010661,55942833010538,120044565010661,44,,316,1,5.6,49,49,40,,1,1,4,,,,2,,,0,,97.5362,3.821358,0.381878,3.783144,0.381878,0.247321,0.024715,0.244848,0.024715,2.792065,0.279018,0.781972,0.078144,2.764145,0.279018,0.774152,0.078144,2.652462,0.267858,,,,,,,,,,,121.647293,18.843647,7.873103,1.219575,88.881275,13.768061,16.783201,5.22304,157.274141,29.505855,76.435232,14.339845,,,2025-03-20 06:49:41,
205822903010661,55942845010538,120044565010661,44,,261,1,10.8,55,55,20,,1,1,3,,,,2,,,0,,97.5362,14.314839,2.740816,14.17169,2.740816,0.803471,0.153838,0.795437,0.153838,13.11105,2.51033,0.400318,0.076648,12.979939,2.51033,0.396315,0.076648,12.586608,2.43502,11.107253,2.12667,10.996181,2.12667,10.662963,2.06287,47.898082,45.024197,,,354.422563,71.180205,19.893229,3.995243,324.617825,65.194391,135.477289,30.35093,561.080058,105.608281,269.318428,50.691975,275.00563,55.230561,2025-03-20 06:49:41,
205822904010661,55942861010538,120044565010661,44,,316,1,5.5,45,45,25,,1,1,4,,,,2,,,0,,97.5362,3.363425,0.384687,3.329791,0.384687,0.235208,0.026902,0.232856,0.026902,2.40169,0.27469,0.726527,0.083095,2.377673,0.27469,0.719262,0.083095,2.281605,0.263702,,,,,,,,,,,109.278055,17.604021,7.641943,1.23107,78.031162,12.570339,15.580262,5.221033,142.462338,25.560293,69.236696,12.422303,,,2025-03-20 06:49:41,
205822910010661,55942761010538,120044565010661,44,,316,1,11.2,56,56,35,,1,1,10,,,,2,,,0,,97.5362,15.412843,1.796657,15.258714,1.796657,0.883288,0.102964,0.874455,0.102964,14.101536,1.643799,0.428019,0.049894,13.96052,1.643799,0.423739,0.049894,12.550367,1.479419,8.709525,1.015259,8.62243,1.015259,7.751477,0.913733,48.074741,43.748014,,,481.834331,71.234295,27.613227,4.082334,440.840418,65.173763,168.13615,19.742596,721.204776,122.55764,350.505521,59.563013,272.276069,40.253242,2025-03-20 06:49:41,
205822912010661,55942773010538,120044565010661,44,,544,1,5.3,45,45,40,,1,1,3,,,,2,,,0,,97.5362,3.672945,0.564641,3.636216,0.564641,0.33378,0.051312,0.330442,0.051312,2.605831,0.400594,0.733334,0.112735,2.579773,0.400594,0.726001,0.112735,2.501598,0.388576,,,,,,,,,,,99.806239,15.888156,9.069913,1.44384,70.809171,11.272113,13.532614,3.948569,129.227009,31.538184,62.804326,15.327557,,,2025-03-20 06:49:41,
205822913010661,55942779010538,120044565010661,44,,316,1,8.6,55,55,30,,1,1,7,,,,2,,,0,,97.5362,9.398116,0.97808,9.304135,0.97808,0.547513,0.056981,0.542038,0.056981,8.290597,0.862819,0.560006,0.058281,8.207691,0.862819,0.554406,0.058281,7.627349,0.802421,,,,,,,,,,,294.617474,43.665657,17.163751,2.543863,259.898344,38.519888,70.548689,11.731639,408.831821,76.462206,198.692265,37.160632,,,2025-03-20 06:49:41,
205822914010661,55942781010538,120044565010661,44,,316,1,5.8,47,47,25,,1,1,4,,,,2,,,0,,97.5362,3.884603,0.424896,3.845757,0.424896,0.261127,0.028562,0.258516,0.028562,2.902938,0.317522,0.720538,0.078812,2.873909,0.317522,0.713332,0.078812,2.757791,0.304821,,,,,,,,,,,125.08058,19.769829,8.408053,1.328949,93.471889,14.773863,18.708365,5.701125,163.558774,30.269196,79.489564,14.710829,,,2025-03-20 06:49:41,
205823401010661,55943697010538,120044569010661,44,,316,1,7.1,47,47,40,,1,1,7,,,,2,,,0,,128.0137,5.586355,0.68332,5.530492,0.68332,0.375521,0.045934,0.371766,0.045934,4.629704,0.566303,0.58113,0.071084,4.583407,0.566303,0.575319,0.071084,4.259328,0.526662,,,,,,,,,,,180.679966,28.686209,12.145504,1.928318,149.738923,23.773759,36.403002,8.54142,245.769177,45.060432,119.44382,21.89937,,,2025-03-20 06:49:42,
205823403010661,55943725010538,120044569010661,44,,372,1,8.3,50,50,35,,1,1,5,,,,2,,,0,,128.0137,8.02618,1.175323,7.945919,1.175323,0.501887,0.073494,0.496868,0.073494,6.999784,1.025022,0.524509,0.076807,6.929786,1.025022,0.519264,0.076807,6.579797,0.973771,,,,,,,,,,,317.893243,43.45331,19.878263,2.71719,277.240722,37.896455,71.772608,14.23426,433.119161,79.490791,204.432244,37.519653,,,2025-03-20 06:49:42,
205823404010661,55943729010538,120044569010661,44,,372,1,9.1,63,63,30,,1,1,8,,,,2,,,0,,128.0137,11.909793,1.66484,11.790695,1.66484,0.604536,0.084507,0.598491,0.084507,10.696161,1.495189,0.609096,0.085144,10.589199,1.495189,0.603005,0.085144,9.733506,1.375574,,,,,,,,,,,465.024507,56.608235,23.604456,2.873411,417.637544,50.839738,115.60877,14.545466,637.241512,118.67508,300.777994,56.014638,,,2025-03-20 06:49:42,
205823407010661,55943681010538,120044569010661,44,,531,1,2.0,22,22,50,,1,,,,,,2,,,0,,128.0137,0.154597,0.040993,0.154597,0.040993,,,,,,,,,,,,,,,,,,,,,,,,,5.314994,0.702519,,,,,0.703556,0.377138,6.721069,2.107543,3.212671,1.007406,,,2025-03-20 06:49:42,
205823408010661,55943685010538,120044569010661,44,,531,1,7.0,25,25,45,,1,2,6,,,,2,,,0,,128.0137,3.492522,0.49249,3.422672,0.49249,0.345707,0.048749,0.338793,0.048749,2.887424,0.407163,0.259391,0.036577,2.829675,0.407163,0.254203,0.036577,2.65643,0.382734,,,,,,,,,,,81.917972,4.570508,8.108643,0.452411,67.725242,3.778643,16.923429,2.60071,103.411909,31.136488,49.430892,14.883241,,,2025-03-20 06:49:42,
205823409010661,55943687010538,120044569010661,44,,531,1,6.0,27,27,40,,1,1,4,,,,2,,,0,,128.0137,2.607751,0.372664,2.581674,0.372664,0.240516,0.034371,0.238111,0.034371,2.04462,0.292189,0.322615,0.046104,2.024174,0.292189,0.319389,0.046104,1.942389,0.280502,,,,,,,,,,,66.234169,4.200422,6.108852,0.38741,51.931236,3.293362,12.827875,2.2571,83.262466,23.332251,39.799459,11.152816,,,2025-03-20 06:49:42,
205823410010661,55943695010538,120044569010661,44,,531,1,5.3,25,25,55,,1,1,4,,,,2,,,0,,128.0137,1.827036,0.285913,1.808765,0.285913,0.180849,0.028301,0.17904,0.028301,1.318384,0.206314,0.327803,0.051298,1.3052,0.206314,0.324525,0.051298,1.252465,0.198062,,,,,,,,,,,46.818296,3.128491,4.634305,0.309673,33.783952,2.257511,8.580767,1.744292,58.527554,15.782749,27.976171,7.544154,,,2025-03-20 06:49:42,
205823412010661,55943703010538,120044569010661,44,,531,1,17.7,70,70,40,,1,5,16,,,,2,,,0,,128.0137,60.59616,4.080069,57.566352,4.080069,2.311733,0.155654,2.196146,0.155654,57.979618,3.903892,0.304809,0.020523,55.080637,3.903892,0.289569,0.020523,45.803898,3.279269,53.502014,3.602405,50.826913,3.602405,42.266591,3.02602,331.657815,265.326252,,,1746.499617,97.721385,66.628653,3.728054,1671.085775,93.501776,691.795892,28.58511,2536.016894,509.81101,1212.216075,243.689663,1542.032478,86.280895,2025-03-20 06:49:42,
205823413010661,55943711010538,120044569010661,44,,541,1,11.7,55,55,25,,1,1,8,,,,2,,,0,,128.0137,18.028632,2.815644,17.848346,2.815644,0.924173,0.144334,0.914931,0.144334,16.739338,2.614287,0.365121,0.057023,16.571945,2.614287,0.36147,0.057023,15.232798,2.405144,11.482543,1.7933,11.367718,1.7933,10.449114,1.649836,61.523661,57.217005,,,564.669026,61.317856,28.945722,3.143239,524.287465,56.93279,214.928945,12.71679,840.915827,167.81126,398.594102,79.542537,359.641073,39.053709,2025-03-20 06:49:42,
205823416010661,55943731010538,120044569010661,44,,802,1,19.4,72,72,30,,1,1,14,,,,2,,,0,,128.0137,61.089999,7.477547,60.479099,7.477547,3.352424,0.410344,3.3189,0.410344,57.491626,7.037098,0.245949,0.030105,56.91671,7.037098,0.243489,0.030105,48.867882,6.051905,53.801664,6.585439,53.263647,6.585439,45.731414,5.663478,306.598865,263.675024,,,2131.936281,261.365718,116.993845,14.342915,2006.359245,245.970543,1173.017111,73.585668,3566.319111,585.303619,1768.894279,290.310595,1877.585893,230.183514,2025-03-20 06:49:42,
205823417010661,55943733010538,120044569010661,44,,316,1,8.8,28,28,45,,1,50,7,,,,4,,,0,,128.0137,4.601844,1.530413,2.300922,1.530413,0.494152,0.164338,0.247076,0.164338,3.84478,1.27864,0.262912,0.087435,1.92239,1.27864,0.131456,0.087435,1.653255,1.189135,,,,,,,,,,,125.81423,33.008283,13.510094,3.544472,105.116131,27.577985,64.519542,16.293232,223.342054,27.271269,108.544238,13.253837,,,2025-03-20 06:49:42,
245019028010661,62271656010538,168998760010661,44,,316,1,8.4,54,54,30,,1,1,7,,,,2,,,0,,112.7541,8.82606,0.935435,8.737799,0.935435,0.522858,0.055415,0.517629,0.055415,7.740003,0.820328,0.563199,0.059691,7.662603,0.820328,0.557567,0.059691,7.120802,0.762905,,,,,,,,,,,277.656899,41.482705,16.448467,2.457446,243.490895,36.37821,65.049469,11.278869,384.189073,71.819324,186.71589,34.904192,,,2025-03-20 06:53:00,
245019025010661,62271650010538,168998760010661,44,,316,1,9.1,52,52,30,,1,1,9,,,,2,,,0,,112.7541,9.769601,1.154087,9.671905,1.154087,0.598999,0.07076,0.593009,0.07076,8.675026,1.024785,0.495576,0.058543,8.588275,1.024785,0.490621,0.058543,7.807523,0.932554,,,,,,,,,,,309.902027,47.203391,19.000893,2.894162,275.180932,41.914773,83.868674,13.446591,440.974092,78.892786,214.313409,38.341894,,,2025-03-20 06:53:00,
245019026010661,62271652010538,168998760010661,44,,806,1,7.4,43,43,35,,1,1,5,,,,2,,,0,,112.7541,5.291907,1.391711,5.238988,1.391711,0.404379,0.106347,0.400335,0.106347,4.455143,1.171652,0.432384,0.113712,4.410592,1.171652,0.42806,0.113712,4.187835,1.113069,,,,,,,,,,,199.950953,44.498492,15.279179,3.400336,168.33444,37.462331,78.873601,26.284535,323.323046,59.790858,152.608478,28.221285,,,2025-03-20 06:53:00,
245019027010661,62271654010538,168998760010661,44,,802,1,13.0,62,62,30,,1,1,12,,,,2,,,0,,112.7541,24.387656,3.842628,24.143779,3.842628,1.519108,0.239357,1.503917,0.239357,22.520305,3.5484,0.348243,0.054871,22.295102,3.5484,0.34476,0.054871,19.592665,3.122592,17.478237,2.753949,17.303455,2.753949,15.206067,2.423475,83.007074,74.706367,,,812.613684,105.533686,50.617747,6.573699,750.392243,97.453023,262.3926,34.739756,1180.539971,242.506793,585.547826,120.283369,582.387054,75.634282,2025-03-20 06:53:00,
245019029010661,62271658010538,168998760010661,44,,316,1,6.0,44,44,25,,1,1,4,,,,2,,,0,,112.7541,3.834839,0.478163,3.79649,0.478163,0.273706,0.034128,0.270968,0.034128,2.913779,0.363317,0.647354,0.080718,2.884641,0.363317,0.640881,0.080718,2.76809,0.348784,,,,,,,,,,,125.550072,20.477236,8.960938,1.46153,95.395182,15.558969,20.669601,6.271599,166.69691,30.004277,81.014698,14.582079,,,2025-03-20 06:53:00,
245019030010661,62271660010538,168998760010661,44,,316,1,6.1,47,47,25,,1,1,4,,,,2,,,0,,112.7541,4.252967,0.47834,4.210437,0.47834,0.285889,0.032155,0.28303,0.032155,3.283804,0.369336,0.683273,0.076849,3.250966,0.369336,0.67644,0.076849,3.119614,0.354563,,,,,,,,,,,137.137948,21.699862,9.218562,1.458688,105.887076,16.754917,22.093615,6.305819,180.931425,33.613801,87.932673,16.336307,,,2025-03-20 06:53:00,
245019031010661,62271662010538,168998760010661,44,,316,1,3.3,31,31,25,,1,,,,,,2,,,0,,112.7541,0.885444,0.143977,0.885444,0.143977,,,,,,,,,,,,,,,,,,,,,,,,,31.251121,5.891766,,,,,2.710181,2.197936,39.853067,7.520208,19.368591,3.654821,,,2025-03-20 06:53:00,
245019032010661,,168998760010661,44,,316,1,4.76,34,34,40,,,,,,,,2,,,0,,112.7541,1.896034,0.322597,1.896034,0.322597,,,,,,,,,,,,,,,,,,,,,,,,,66.024862,12.0219,,,,,9.209042,4.397938,87.255803,17.359321,42.40632,8.43663,,,2025-03-20 06:53:00,
245019033010661,62271664010538,168998760010661,44,,316,1,6.4,42,42,30,,1,4,16,,,,3,,,0,,112.7541,4.08785,0.57175,3.924336,0.57175,0.304349,0.042568,0.292175,0.042568,3.208632,0.448777,0.574869,0.080404,3.080286,0.448777,0.551874,0.080404,2.566905,0.376973,,,,,,,,,,,133.535246,22.600931,9.94198,1.682687,104.81437,17.739904,25.325324,7.275463,181.461502,31.850594,88.19029,15.479389,,,2025-03-20 06:53:00,
245019034010661,62271666010538,168998760010661,44,,316,1,7.1,37,37,35,,1,50,7,,,,4,,,0,,112.7541,4.274515,0.785615,2.137258,0.785615,0.356984,0.06561,0.178492,0.06561,3.469051,0.637578,0.44848,0.082426,1.734526,0.637578,0.22424,0.082426,1.491692,0.592948,,,,,,,,,,,112.518731,25.809902,9.39694,2.1555,91.31638,20.94644,34.628106,9.440719,172.956739,26.11836,84.056975,12.693523,,,2025-03-20 06:53:00,
245019035010661,62271668010538,168998760010661,44,,316,1,3.1,30,30,35,,1,,,,,,2,,,0,,112.7541,0.762871,0.126709,0.762871,0.126709,,,,,,,,,,,,,,,,,,,,,,,,,27.096645,5.179783,,,,,2.192723,1.966517,34.469152,6.527393,16.752008,3.172313,,,2025-03-20 06:53:00,
245019036010661,62271670010538,168998760010661,44,,316,1,1.5,18,18,20,,1,,,,,,2,,,0,,112.7541,0.116917,0.03101,0.116917,0.03101,,,,,,,,,,,,,,,,,,,,,,,,,4.62266,1.102566,,,,,0.183352,0.570579,5.908577,1.309486,2.871568,0.63641,,,2025-03-20 06:53:00,
245019037010661,62271672010538,168998760010661,44,,316,1,1.4,17,17,25,,1,,,,,,2,,,0,,112.7541,0.096889,0.027264,0.096889,0.027264,,,,,,,,,,,,,,,,,,,,,,,,,3.8783,0.948477,,,,,0.144614,0.509106,4.971391,1.129481,2.416096,0.548928,,,2025-03-20 06:53:00,
245019038010661,62271674010538,168998760010661,44,,316,1,3.0,29,29,30,,1,,,,,,2,,,0,,112.7541,0.692463,0.119657,0.692463,0.119657,,,,,,,,,,,,,,,,,,,,,,,,,24.786921,4.810009,,,,,1.956966,1.868067,31.553896,6.061218,15.335194,2.945752,,,2025-03-20 06:53:00,
29370877020004,74339138010538,221354508010661,44,,316,1,7.2,48,48,24,,1,1,7,,,,2,,,0,,94.5805,5.86503,0.697529,5.80638,0.697529,0.386777,0.045999,0.382909,0.045999,4.892593,0.581877,0.585661,0.069653,4.843667,0.581877,0.579804,0.069653,4.501185,0.541146,,,,,,,,,,,188.847967,29.700273,12.453818,1.958622,157.536479,24.77589,38.2745,8.706549,256.822739,47.415727,124.815851,23.044043,,,2025-03-20 06:54:29,
29370874020004,74339132010538,221354508010661,44,,316,1,8.7,69,69,18,,1,1,7,,,,2,,,0,,94.5805,12.366577,0.88052,12.242911,0.88052,0.585715,0.041704,0.579858,0.041704,11.07391,0.78848,0.706952,0.050336,10.963171,0.78848,0.699883,0.050336,10.187998,0.733286,,,,,,,,,,,369.205853,49.258883,17.486593,2.333035,330.613109,44.109898,76.771261,10.919023,495.235997,101.832766,240.684695,49.490724,,,2025-03-20 06:54:29,
29370875020004,74339134010538,221354508010661,44,,316,1,10.2,60,60,29,,1,1,9,,,,2,,,0,,94.5805,14.074691,1.388122,13.933944,1.388122,0.757398,0.074699,0.749824,0.074699,12.80639,1.263035,0.510904,0.050388,12.678326,1.263035,0.505795,0.050388,11.525751,1.149362,,,,,,,,,,,434.518078,62.082661,23.382614,3.340839,395.362694,56.488256,125.903503,15.910093,622.504243,113.468111,302.537062,55.145502,,,2025-03-20 06:54:29,
