CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1815760654290487,44,1,1,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760655290487,44,2,1,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760656290487,44,3,1,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760657290487,44,4,1,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760658290487,44,1,2,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760659290487,44,2,2,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760660290487,44,3,2,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760661290487,44,4,2,14527766020004,1,120044565010661,1,1.0,2025-03-20 06:57:39,
1815760464290487,44,1,1,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760465290487,44,2,1,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760466290487,44,3,1,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760467290487,44,4,1,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760468290487,44,1,2,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760469290487,44,2,2,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760470290487,44,3,2,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760471290487,44,4,2,14527767020004,1,120044567010661,1,1.0,2025-03-20 06:57:31,
1815760472290487,44,1,1,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760473290487,44,2,1,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760474290487,44,3,1,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760475290487,44,4,1,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760476290487,44,1,2,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760477290487,44,2,2,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760478290487,44,3,2,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760479290487,44,4,2,14527768020004,1,120044569010661,1,1.0,2025-03-20 06:57:31,
1815760291290487,44,1,1,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760292290487,44,2,1,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760293290487,44,3,1,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760294290487,44,4,1,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760295290487,44,1,2,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760296290487,44,2,2,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760297290487,44,3,2,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760298290487,44,4,2,14527769020004,1,120044571010661,1,1.0,2025-03-20 06:57:16,
1815760480290487,44,1,1,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760481290487,44,2,1,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760482290487,44,3,1,14527770020004,2,120044575010661,2,1.0,2025-03-20 06:57:31,
1815760483290487,44,4,1,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760484290487,44,1,2,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760485290487,44,2,2,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760486290487,44,3,2,14527770020004,2,120044575010661,2,1.0,2025-03-20 06:57:31,
1815760487290487,44,4,2,14527770020004,1,120044575010661,1,1.0,2025-03-20 06:57:31,
1815760552290487,44,1,1,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760553290487,44,2,1,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760554290487,44,3,1,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760555290487,44,4,1,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760556290487,44,1,2,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760557290487,44,2,2,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760558290487,44,3,2,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760559290487,44,4,2,14527771020004,1,120044577010661,1,1.0,2025-03-20 06:57:31,
1815760560290487,44,1,1,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760561290487,44,2,1,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760562290487,44,3,1,14527772020004,2,120044579010661,2,1.0,2025-03-20 06:57:31,
1815760563290487,44,4,1,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760564290487,44,1,2,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760565290487,44,2,2,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760566290487,44,3,2,14527772020004,2,120044579010661,2,1.0,2025-03-20 06:57:31,
1815779804290487,44,3,1,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815779805290487,44,4,1,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815779806290487,44,1,2,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815779807290487,44,2,2,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815779808290487,44,3,2,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815779809290487,44,4,2,602592921126144,1,14527752020004,1,1.0,2025-03-20 07:08:00,
1815780055290487,44,1,1,602592922126144,1,14527735020004,1,0.7325,2025-03-20 07:08:12,
1815780056290487,44,1,1,602592922126144,1,14527735020004,2,0.0573,2025-03-20 07:08:12,
1815780057290487,44,1,1,602592922126144,2,14527735020004,2,0.2102,2025-03-20 07:08:12,
1815780058290487,44,2,1,602592922126144,2,14527735020004,2,1.0,2025-03-20 07:08:12,
1815780059290487,44,3,1,602592922126144,1,14527735020004,1,0.9368,2025-03-20 07:08:12,
1815780060290487,44,3,1,602592922126144,2,14527735020004,2,0.0632,2025-03-20 07:08:12,
1815780061290487,44,4,1,602592922126144,1,14527735020004,1,1.0,2025-03-20 07:08:12,
1815780062290487,44,1,2,602592922126144,1,14527735020004,1,1.0,2025-03-20 07:08:12,
1815780063290487,44,2,2,602592922126144,2,14527735020004,2,1.0,2025-03-20 07:08:12,
1815780064290487,44,3,2,602592922126144,1,14527735020004,1,1.0,2025-03-20 07:08:12,
1815780065290487,44,4,2,602592922126144,1,14527735020004,1,1.0,2025-03-20 07:08:12,
1815779810290487,44,1,1,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779817290487,44,4,2,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779816290487,44,3,2,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779811290487,44,2,1,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779812290487,44,3,1,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779813290487,44,4,1,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779814290487,44,1,2,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815779815290487,44,2,2,602592923126144,1,14527757020004,1,1.0,2025-03-20 07:08:00,
1815780069290487,44,4,1,602592924126144,1,14527736020004,2,1.0,2025-03-20 07:08:12,
1815780070290487,44,1,2,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780071290487,44,2,2,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780072290487,44,3,2,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780073290487,44,4,2,602592924126144,1,14527736020004,2,1.0,2025-03-20 07:08:12,
1815780066290487,44,1,1,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780067290487,44,2,1,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780068290487,44,3,1,602592924126144,1,14527736020004,1,1.0,2025-03-20 07:08:12,
1815780074290487,44,1,1,602592925126144,1,14527738020004,1,1.0,2025-03-20 07:08:12,
1815780075290487,44,2,1,602592925126144,1,14527738020004,1,1.0,2025-03-20 07:08:12,
1815742016290487,44,3,1,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742017290487,44,4,1,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742018290487,44,1,2,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742019290487,44,2,2,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742020290487,44,3,2,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742021290487,44,4,2,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742014290487,44,1,1,120044507010661,1,164365991010661,1,1.0,2025-03-20 06:50:01,
1815742022290487,44,1,1,120044509010661,1,55946172010538,1,1.0,2025-03-20 06:50:04,
1815742023290487,44,2,1,120044509010661,1,55946172010538,1,1.0,2025-03-20 06:50:04,
1815742024290487,44,3,1,120044509010661,1,55946172010538,1,0.7138,2025-03-20 06:50:04,
1815742025290487,44,3,1,120044509010661,1,55946172010538,2,0.2862,2025-03-20 06:50:04,
1815742026290487,44,4,1,120044509010661,1,55946172010538,1,0.0359,2025-03-20 06:50:04,
1815742027290487,44,4,1,120044509010661,2,55946172010538,1,0.4254,2025-03-20 06:50:04,
1815742028290487,44,4,1,120044509010661,2,55946172010538,3,0.5387,2025-03-20 06:50:04,
1815742029290487,44,1,2,120044509010661,1,55946172010538,1,1.0,2025-03-20 06:50:07,
1815742030290487,44,2,2,120044509010661,1,55946172010538,1,1.0,2025-03-20 06:50:07,
1815742031290487,44,3,2,120044509010661,1,55946172010538,1,0.2863,2025-03-20 06:50:07,
1815742032290487,44,3,2,120044509010661,1,55946172010538,2,0.7137,2025-03-20 06:50:07,
1815742033290487,44,4,2,120044509010661,2,55946172010538,1,0.7874,2025-03-20 06:50:07,
1815742034290487,44,4,2,120044509010661,2,55946172010538,3,0.2126,2025-03-20 06:50:07,
1815741859290487,44,1,1,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741860290487,44,2,1,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741861290487,44,3,1,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741862290487,44,4,1,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741863290487,44,1,2,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741864290487,44,2,2,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741865290487,44,3,2,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741866290487,44,4,2,120044511010661,1,55942250010538,1,1.0,2025-03-20 06:49:51,
1815741901290487,44,1,1,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741902290487,44,2,1,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741903290487,44,3,1,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741904290487,44,4,1,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815760567290487,44,4,2,14527772020004,1,120044579010661,1,1.0,2025-03-20 06:57:31,
1815760568290487,44,1,1,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760569290487,44,2,1,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760570290487,44,3,1,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760571290487,44,4,1,14527773020004,2,120044581010661,2,1.0,2025-03-20 06:57:31,
1815760572290487,44,1,2,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760573290487,44,2,2,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760574290487,44,3,2,14527773020004,1,120044581010661,1,1.0,2025-03-20 06:57:31,
1815760575290487,44,4,2,14527773020004,2,120044581010661,2,1.0,2025-03-20 06:57:31,
1815760437290487,44,1,1,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760438290487,44,2,1,14527775020004,2,120044547010661,2,1.0,2025-03-20 06:57:27,
1815760439290487,44,3,1,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760440290487,44,4,1,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760441290487,44,1,2,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760442290487,44,2,2,14527775020004,2,120044547010661,2,1.0,2025-03-20 06:57:27,
1815760443290487,44,3,2,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760444290487,44,4,2,14527775020004,1,120044547010661,1,1.0,2025-03-20 06:57:27,
1815760520290487,44,1,1,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760521290487,44,2,1,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760522290487,44,3,1,14527776020004,2,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760523290487,44,4,1,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760524290487,44,1,2,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760525290487,44,2,2,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760526290487,44,3,2,14527776020004,2,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760527290487,44,4,2,14527776020004,1,120044549010661,1,1.0,2025-03-20 06:57:31,
1815760600290487,44,1,1,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760601290487,44,2,1,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760602290487,44,3,1,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760603290487,44,4,1,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760604290487,44,1,2,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760605290487,44,2,2,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760606290487,44,3,2,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760607290487,44,4,2,14527777020004,1,120044551010661,1,1.0,2025-03-20 06:57:31,
1815760488290487,44,1,1,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760489290487,44,2,1,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760490290487,44,3,1,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760491290487,44,4,1,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760492290487,44,1,2,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760493290487,44,2,2,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760494290487,44,3,2,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760495290487,44,4,2,14527779020004,1,120044583010661,1,1.0,2025-03-20 06:57:31,
1815760576290487,44,1,1,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760577290487,44,2,1,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760578290487,44,3,1,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760579290487,44,4,1,14527780020004,2,120044585010661,2,1.0,2025-03-20 06:57:31,
1815760580290487,44,1,2,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760581290487,44,2,2,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760582290487,44,3,2,14527780020004,1,120044585010661,1,1.0,2025-03-20 06:57:31,
1815760583290487,44,4,2,14527780020004,2,120044585010661,2,1.0,2025-03-20 06:57:31,
1815760608290487,44,1,1,14527781020004,1,120044587010661,1,1.0,2025-03-20 06:57:33,
1815760609290487,44,2,1,14527781020004,1,120044587010661,1,1.0,2025-03-20 06:57:33,
1815760610290487,44,3,1,14527781020004,2,120044587010661,2,1.0,2025-03-20 06:57:33,
1815760611290487,44,4,1,14527781020004,1,120044587010661,1,0.6166,2025-03-20 06:57:33,
1815760612290487,44,4,1,14527781020004,2,120044587010661,2,0.3834,2025-03-20 06:57:33,
1815760613290487,44,1,2,14527781020004,1,120044587010661,1,1.0,2025-03-20 06:57:33,
1815760614290487,44,2,2,14527781020004,1,120044587010661,1,1.0,2025-03-20 06:57:33,
1815760615290487,44,3,2,14527781020004,2,120044587010661,2,1.0,2025-03-20 06:57:33,
1815760616290487,44,4,2,14527781020004,1,120044587010661,1,1.0,2025-03-20 06:57:33,
1815760369290487,44,1,1,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760370290487,44,2,1,14527782020004,1,120044589010661,1,0.6938,2025-03-20 06:57:24,
1815760371290487,44,2,1,14527782020004,1,120044589010661,2,0.3062,2025-03-20 06:57:24,
1815760372290487,44,3,1,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760373290487,44,4,1,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760374290487,44,1,2,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760375290487,44,2,2,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760376290487,44,3,2,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760377290487,44,4,2,14527782020004,1,120044589010661,1,1.0,2025-03-20 06:57:24,
1815760584290487,44,1,1,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760585290487,44,2,1,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760586290487,44,3,1,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760587290487,44,4,1,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760588290487,44,1,2,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760589290487,44,2,2,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760590290487,44,3,2,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815760591290487,44,4,2,14527783020004,1,120044591010661,1,1.0,2025-03-20 06:57:31,
1815763498290487,44,1,1,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763499290487,44,2,1,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763500290487,44,3,1,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763501290487,44,4,1,168263179020004,2,145006115010661,2,1.0,2025-03-20 06:59:10,
1815763502290487,44,1,2,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763503290487,44,2,2,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763504290487,44,3,2,168263179020004,1,145006115010661,1,1.0,2025-03-20 06:59:10,
1815763505290487,44,4,2,168263179020004,2,145006115010661,2,1.0,2025-03-20 06:59:10,
1815763372290487,44,1,1,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763373290487,44,2,1,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763374290487,44,3,1,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763375290487,44,4,1,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763376290487,44,1,2,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763377290487,44,2,2,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763378290487,44,3,2,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763379290487,44,4,2,168263180020004,1,145006077010661,1,1.0,2025-03-20 06:59:01,
1815763511290487,44,2,2,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763510290487,44,1,2,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763512290487,44,3,2,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763513290487,44,4,2,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763506290487,44,1,1,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763507290487,44,2,1,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763508290487,44,3,1,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763509290487,44,4,1,168263182020004,1,145006081010661,1,1.0,2025-03-20 06:59:10,
1815763125290487,44,1,1,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:48,
1815763126290487,44,2,1,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:48,
1815763127290487,44,3,1,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:48,
1815763128290487,44,4,1,168263183020004,1,145006083010661,1,0.723,2025-03-20 06:58:48,
1815763129290487,44,4,1,168263183020004,2,145006083010661,2,0.277,2025-03-20 06:58:48,
1815763130290487,44,1,2,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:50,
1815763131290487,44,2,2,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:50,
1815763132290487,44,3,2,168263183020004,1,145006083010661,1,1.0,2025-03-20 06:58:50,
1815763133290487,44,4,2,168263183020004,1,145006083010661,1,0.2254,2025-03-20 06:58:50,
1815763134290487,44,4,2,168263183020004,2,145006083010661,2,0.7746,2025-03-20 06:58:50,
1815763135290487,44,1,1,168263186020004,1,145006101010661,1,1.0,2025-03-20 06:58:51,
1815763136290487,44,2,1,168263186020004,1,145006101010661,1,0.121,2025-03-20 06:58:51,
1815763137290487,44,2,1,168263186020004,1,145006101010661,2,0.879,2025-03-20 06:58:51,
1815763138290487,44,3,1,168263186020004,1,145006101010661,2,1.0,2025-03-20 06:58:51,
1815763139290487,44,4,1,168263186020004,1,145006101010661,1,1.0,2025-03-20 06:58:51,
1815763140290487,44,1,2,168263186020004,1,145006101010661,1,1.0,2025-03-20 06:58:51,
1815763141290487,44,2,2,168263186020004,1,145006101010661,2,1.0,2025-03-20 06:58:51,
1815763143290487,44,4,2,168263186020004,1,145006101010661,1,1.0,2025-03-20 06:58:51,
1815763142290487,44,3,2,168263186020004,1,145006101010661,2,1.0,2025-03-20 06:58:51,
1815763421290487,44,1,1,168263187020004,1,145006103010661,1,1.0,2025-03-20 06:59:04,
1815763422290487,44,2,1,168263187020004,1,145006103010661,2,1.0,2025-03-20 06:59:04,
1815763423290487,44,3,1,168263187020004,1,145006103010661,1,1.0,2025-03-20 06:59:04,
1815763424290487,44,4,1,168263187020004,1,145006103010661,1,0.5492,2025-03-20 06:59:04,
1815763425290487,44,4,1,168263187020004,1,145006103010661,2,0.4508,2025-03-20 06:59:04,
1815763426290487,44,1,2,168263187020004,1,145006103010661,1,1.0,2025-03-20 06:59:04,
1815763427290487,44,2,2,168263187020004,1,145006103010661,2,1.0,2025-03-20 06:59:04,
1815763428290487,44,3,2,168263187020004,1,145006103010661,1,1.0,2025-03-20 06:59:04,
1815763429290487,44,4,2,168263187020004,1,145006103010661,1,1.0,2025-03-20 06:59:04,
1815763380290487,44,1,1,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763381290487,44,2,1,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763382290487,44,3,1,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763383290487,44,4,1,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763384290487,44,1,2,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763385290487,44,2,2,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763386290487,44,3,2,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763387290487,44,4,2,168263188020004,1,145006105010661,1,1.0,2025-03-20 06:59:01,
1815763474290487,44,1,1,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763475290487,44,2,1,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763476290487,44,3,1,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763477290487,44,4,1,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763478290487,44,1,2,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763479290487,44,2,2,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763480290487,44,3,2,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763481290487,44,4,2,168263192020004,1,145006113010661,1,1.0,2025-03-20 06:59:10,
1815763144290487,44,1,1,168263193020004,1,145006071010661,1,1.0,2025-03-20 06:58:53,
1815763145290487,44,2,1,168263193020004,2,145006071010661,1,1.0,2025-03-20 06:58:53,
1815763146290487,44,3,1,168263193020004,1,145006071010661,1,0.401,2025-03-20 06:58:53,
1815763147290487,44,3,1,168263193020004,2,145006071010661,1,0.599,2025-03-20 06:58:53,
1815763148290487,44,4,1,168263193020004,2,145006071010661,1,1.0,2025-03-20 06:58:53,
1815763149290487,44,1,2,168263193020004,1,145006071010661,1,1.0,2025-03-20 06:58:54,
1815763150290487,44,2,2,168263193020004,2,145006071010661,1,1.0,2025-03-20 06:58:54,
1815763151290487,44,3,2,168263193020004,1,145006071010661,1,0.045,2025-03-20 06:58:54,
1815763152290487,44,3,2,168263193020004,2,145006071010661,1,0.955,2025-03-20 06:58:54,
1815763153290487,44,4,2,168263193020004,2,145006071010661,1,1.0,2025-03-20 06:58:54,
1815763482290487,44,1,1,168263194020004,1,145006073010661,1,1.0,2025-03-20 06:59:10,
1815741905290487,44,1,2,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741906290487,44,2,2,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741907290487,44,3,2,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741908290487,44,4,2,120044513010661,1,55946077010538,1,1.0,2025-03-20 06:49:53,
1815741920290487,44,1,1,120044515010661,1,55944194010538,1,0.985,2025-03-20 06:49:55,
1815741921290487,44,1,1,120044515010661,1,55944194010538,2,0.015,2025-03-20 06:49:55,
1815741922290487,44,2,1,120044515010661,1,55944194010538,2,1.0,2025-03-20 06:49:55,
1815741923290487,44,3,1,120044515010661,1,55944194010538,2,0.5612,2025-03-20 06:49:55,
1815741924290487,44,3,1,120044515010661,2,55944194010538,2,0.4388,2025-03-20 06:49:55,
1815741925290487,44,4,1,120044515010661,1,55944194010538,1,1.0,2025-03-20 06:49:55,
1815741926290487,44,1,2,120044515010661,1,55944194010538,1,1.0,2025-03-20 06:49:55,
1815741927290487,44,2,2,120044515010661,1,55944194010538,2,1.0,2025-03-20 06:49:55,
1815741928290487,44,3,2,120044515010661,2,55944194010538,2,1.0,2025-03-20 06:49:55,
1815741929290487,44,4,2,120044515010661,1,55944194010538,1,1.0,2025-03-20 06:49:55,
1815741930290487,44,1,1,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741931290487,44,2,1,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741932290487,44,3,1,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741933290487,44,4,1,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
1815741934290487,44,1,2,120044517010661,1,55942927010538,1,1.0,2025-03-20 06:49:55,
